id,date,count
11,2014-06-05,25
11,2014-06-06,17
11,2014-06-07,17
11,2014-06-08,25
11,2014-06-09,27
11,2014-06-10,32
11,2014-06-11,28
11,2014-06-12,15
11,2014-06-13,35
11,2014-06-14,24
11,2014-06-15,19
11,2014-06-16,27
11,2014-06-17,40
11,2014-06-18,222
11,2014-06-19,257
11,2014-06-20,225
11,2014-06-21,207
11,2014-06-22,241
11,2014-06-23,603
11,2014-06-24,575
11,2014-06-25,531
11,2014-06-26,345
11,2014-06-27,236
11,2014-06-28,251
11,2014-06-29,249
11,2014-06-30,135
11,2014-07-01,25
11,2014-07-02,23
11,2014-07-03,15
11,2014-07-04,3
11,2014-07-05,12
11,2014-07-06,6
11,2014-07-07,10
11,2014-07-08,17
11,2014-07-09,14
11,2014-07-10,6
11,2014-07-11,1
11,2014-07-12,8
11,2014-07-13,4
11,2014-07-14,2
11,2014-07-16,1
11,2014-07-17,4
11,2014-07-22,1
11,2014-07-25,6
11,2014-07-26,15
11,2014-07-27,17
11,2014-07-28,23
11,2014-07-29,23
11,2014-07-30,24
11,2014-07-31,24
11,2014-08-01,25
11,2014-08-02,27
11,2014-08-03,21
11,2014-08-04,26
11,2014-08-05,22
11,2014-08-06,24
11,2014-08-07,27
11,2014-08-08,25
11,2014-08-09,14
11,2014-08-10,9
11,2014-08-11,22
11,2014-08-12,22
11,2014-08-13,13
11,2014-08-14,13
11,2014-08-15,21
11,2014-08-16,22
11,2014-08-17,21
11,2014-08-18,28
11,2014-08-19,40
11,2014-08-20,42
11,2014-08-21,105
11,2014-08-22,48
11,2014-08-23,83
11,2014-08-24,68
11,2014-08-25,25
11,2014-08-26,44
11,2014-08-27,37
11,2014-08-28,35
11,2014-08-29,27
11,2014-08-30,26
11,2014-08-31,53
11,2014-09-01,50
11,2014-09-02,43
11,2014-09-03,61
11,2014-09-04,35
11,2014-09-05,42
11,2014-09-06,48
11,2014-09-07,58
11,2014-09-08,64
11,2014-09-09,74
11,2014-09-10,33
11,2014-09-11,35
11,2014-09-12,32
11,2014-09-13,36
11,2014-09-14,28
11,2014-09-15,35
11,2014-09-16,29
11,2014-09-17,28
11,2014-09-18,27
11,2014-09-19,26
11,2014-09-20,22
11,2014-09-21,24
11,2014-09-22,33
11,2014-09-23,67
11,2014-09-24,49
11,2014-09-25,41
11,2014-09-26,42
11,2014-09-27,45
11,2014-09-28,47
11,2014-09-29,41
11,2014-09-30,65
11,2014-10-01,36
11,2014-10-02,57
11,2014-10-03,61
11,2014-10-04,58
11,2014-10-05,59
11,2014-10-06,47
11,2014-10-07,59
11,2014-10-08,51
11,2014-10-09,57
11,2014-10-10,50
11,2014-10-11,66
11,2014-10-12,76
11,2014-10-13,90
11,2014-10-14,83
11,2014-10-15,72
11,2014-10-16,101
11,2014-10-17,75
11,2014-10-18,54
11,2014-10-19,56
11,2014-10-20,44
11,2014-10-21,43
11,2014-10-22,54
11,2014-10-23,54
11,2014-10-24,42
11,2014-10-25,35
11,2014-10-26,55
11,2014-10-27,49
11,2014-10-28,40
11,2014-10-29,61
11,2014-10-30,47
11,2014-10-31,58
11,2014-11-01,48
11,2014-11-02,54
11,2014-11-03,43
11,2014-11-04,50
11,2014-11-05,62
11,2014-11-06,43
11,2014-11-07,38
11,2014-11-08,51
11,2014-11-09,72
11,2014-11-10,56
11,2014-11-11,51
11,2014-11-12,52
11,2014-11-13,70
11,2014-11-14,72
11,2014-11-15,72
11,2014-11-16,62
11,2014-11-17,57
11,2014-11-18,63
11,2014-11-19,70
11,2014-11-20,59
11,2014-11-21,47
11,2014-11-22,54
11,2014-11-23,61
11,2014-11-24,69
11,2014-11-25,46
11,2014-11-26,49
11,2014-11-27,60
11,2014-11-28,39
11,2014-11-29,42
11,2014-11-30,42
11,2014-12-01,43
11,2014-12-02,49
11,2014-12-03,59
11,2014-12-04,51
11,2014-12-05,49
11,2014-12-06,54
11,2014-12-07,39
11,2014-12-08,41
11,2014-12-09,58
11,2014-12-10,538
11,2014-12-11,296
11,2014-12-12,195
11,2014-12-13,409
11,2014-12-14,427
11,2014-12-15,466
11,2014-12-16,482
11,2014-12-17,556
11,2014-12-18,629
11,2014-12-19,462
11,2014-12-20,415
11,2014-12-21,405
11,2014-12-22,444
11,2014-12-23,489
11,2014-12-24,409
11,2014-12-25,408
11,2014-12-26,486
11,2014-12-27,427
11,2014-12-28,276
11,2014-12-29,202
11,2014-12-30,167
11,2014-12-31,173
11,2015-01-01,185
11,2015-01-02,240
11,2015-01-03,211
11,2015-01-04,241
11,2015-01-05,223
11,2015-01-06,152
11,2015-01-07,256
11,2015-01-08,212
11,2015-01-09,204
11,2015-01-10,178
11,2015-01-11,216
11,2015-01-12,184
11,2015-01-13,215
11,2015-01-14,106
11,2015-01-15,212
11,2015-01-16,109
11,2015-01-17,21
11,2015-01-18,21
11,2015-01-19,16
11,2015-01-20,13
11,2015-01-21,15
11,2015-01-22,18
11,2015-01-23,23
11,2015-01-24,40
11,2015-01-25,39
11,2015-01-26,34
11,2015-01-27,42
11,2015-01-28,50
11,2015-01-29,42
11,2015-01-30,44
11,2015-01-31,49
11,2015-02-01,36
11,2015-02-02,57
11,2015-02-03,34
11,2015-02-04,39
11,2015-02-05,44
11,2015-02-06,54
11,2015-02-07,44
11,2015-02-08,50
11,2015-02-09,42
11,2015-02-10,54
11,2015-02-11,339
11,2015-02-12,394
11,2015-02-13,371
11,2015-02-14,360
11,2015-02-15,393
11,2015-02-16,237
11,2015-02-17,201
11,2015-02-18,230
11,2015-02-19,427
11,2015-02-20,461
11,2015-02-21,413
11,2015-02-22,296
11,2015-02-23,335
11,2015-02-24,328
11,2015-02-25,330
11,2015-02-26,346
11,2015-02-27,294
11,2015-02-28,307
11,2015-03-01,304
11,2015-03-02,432
11,2015-03-03,511
11,2015-03-04,877
11,2015-03-05,923
11,2015-03-06,674
11,2015-03-07,622
11,2015-03-08,965
11,2015-03-09,482
11,2015-03-10,46
11,2015-03-11,73
11,2015-03-12,83
11,2015-03-13,41
11,2015-03-14,52
11,2015-03-15,26
11,2015-03-16,28
11,2015-03-17,68
11,2015-03-18,41
11,2015-03-19,39
11,2015-03-20,34
11,2015-03-21,35
11,2015-03-22,22
11,2015-03-23,29
11,2015-03-24,18
11,2015-03-25,37
11,2015-03-26,20
11,2015-03-27,21
11,2015-03-28,17
11,2015-03-29,13
11,2015-03-30,31
11,2015-03-31,20
11,2015-04-01,35
11,2015-04-02,23
11,2015-04-03,23
11,2015-04-04,19
11,2015-04-05,35
11,2015-04-06,35
11,2015-04-07,24
11,2015-04-08,18
11,2015-04-09,26
11,2015-04-10,39
11,2015-04-11,40
11,2015-04-12,56
11,2015-04-13,55
11,2015-04-14,59
11,2015-04-15,50
11,2015-04-16,58
11,2015-04-17,70
11,2015-04-18,56
11,2015-04-19,58
11,2015-04-20,64
11,2015-04-21,39
11,2015-04-22,39
11,2015-04-23,41
11,2015-04-24,52
11,2015-04-25,63
11,2015-04-26,50
11,2015-04-27,42
11,2015-04-28,54
11,2015-04-29,57
11,2015-04-30,56
11,2015-05-01,87
11,2015-05-02,58
11,2015-05-03,51
11,2015-05-04,45
11,2015-05-05,58
11,2015-05-06,21
11,2015-05-07,22
11,2015-05-08,73
11,2015-05-09,70
11,2015-05-10,65
11,2015-05-11,88
11,2015-05-12,68
11,2015-05-13,80
11,2015-05-14,80
11,2015-05-15,45
11,2015-05-16,36
11,2015-05-17,16
11,2015-05-18,44
11,2015-05-19,56
11,2015-05-20,52
11,2015-05-21,47
11,2015-05-22,43
11,2015-05-23,34
11,2015-05-24,34
11,2015-05-25,38
11,2015-05-26,48
11,2015-05-27,40
11,2015-05-28,50
11,2015-05-29,49
11,2015-05-30,37
11,2015-05-31,41
11,2015-06-01,32
11,2015-06-02,33
11,2015-06-03,43
11,2015-06-04,41
11,2015-06-05,34
11,2015-06-06,34
11,2015-06-07,20
11,2015-06-08,38
11,2015-06-09,26
11,2015-06-10,23
11,2015-06-11,27
11,2015-06-12,25
11,2015-06-13,24
11,2015-06-14,19
11,2015-06-15,21
11,2015-06-16,26
11,2015-06-17,26
11,2015-06-18,25
11,2015-06-19,31
11,2015-06-20,22
11,2015-06-21,15
11,2015-06-22,9
11,2015-06-23,28
11,2015-06-24,45
11,2015-06-25,23
11,2015-06-26,20
11,2015-06-27,22
11,2015-06-28,15
11,2015-06-29,19
11,2015-06-30,27
11,2015-07-01,48
11,2015-07-02,38
11,2015-07-03,25
11,2015-07-04,30
11,2015-07-05,17
11,2015-07-06,22
11,2015-07-07,26
11,2015-07-08,37
11,2015-07-09,35
11,2015-07-10,23
11,2015-07-11,27
11,2015-07-12,22
11,2015-07-13,25
11,2015-07-14,67
11,2015-07-15,55
11,2015-07-16,49
11,2015-07-17,57
11,2015-07-18,61
11,2015-07-19,63
11,2015-07-20,60
11,2015-07-21,73
11,2015-07-22,51
11,2015-07-23,64
11,2015-07-24,55
11,2015-07-25,43
11,2015-07-26,51
11,2015-07-27,58
11,2015-07-28,55
11,2015-07-29,55
11,2015-07-30,45
11,2015-07-31,38
11,2015-08-01,40
11,2015-08-02,42
11,2015-08-03,47
11,2015-08-04,43
11,2015-08-05,41
11,2015-08-06,41
11,2015-08-07,49
11,2015-08-08,43
11,2015-08-09,43
11,2015-08-10,57
11,2015-08-11,39
11,2015-08-12,50
11,2015-08-13,43
11,2015-08-14,40
11,2015-08-15,48
11,2015-08-16,37
11,2015-08-17,44
11,2015-08-18,47
11,2015-08-19,56
11,2015-08-20,43
11,2015-08-21,38
11,2015-08-22,50
11,2015-08-23,47
11,2015-08-24,58
11,2015-08-25,40
11,2015-08-26,58
11,2015-08-27,53
11,2015-08-28,50
11,2015-08-29,58
11,2015-08-30,55
11,2015-08-31,40
11,2015-09-01,77
11,2015-09-02,74
11,2015-09-03,44
11,2015-09-04,49
11,2015-09-05,36
11,2015-09-06,50
11,2015-09-07,49
11,2015-09-08,43
11,2015-09-09,44
11,2015-09-10,49
11,2015-09-11,49
11,2015-09-12,46
11,2015-09-13,40
11,2015-09-14,36
11,2015-09-15,49
11,2015-09-16,61
11,2015-09-17,33
11,2015-09-18,41
11,2015-09-19,41
11,2015-09-20,39
11,2015-09-21,45
11,2015-09-22,34
11,2015-09-23,49
11,2015-09-24,25
11,2015-09-25,35
11,2015-09-26,46
11,2015-09-27,60
11,2015-09-28,72
11,2015-09-29,48
11,2015-09-30,51
11,2015-10-01,53
11,2015-10-02,40
11,2015-10-03,40
11,2015-10-04,48
11,2015-10-05,35
11,2015-10-06,43
11,2015-10-07,39
11,2015-10-08,48
11,2015-10-09,45
11,2015-10-10,34
11,2015-10-11,34
11,2015-10-12,32
11,2015-10-13,32
11,2015-10-14,48
11,2015-10-15,24
11,2015-10-16,8
11,2015-10-17,23
11,2015-10-18,12
11,2015-10-19,20
11,2015-10-20,21
11,2015-10-21,17
11,2015-10-22,13
11,2015-10-23,14
11,2015-10-24,13
11,2015-10-25,12
11,2015-10-26,23
11,2015-10-27,20
11,2015-10-28,24
11,2015-10-29,25
11,2015-10-30,34
11,2015-10-31,15
11,2015-11-01,11
11,2015-11-02,11
11,2015-11-03,18
11,2015-11-04,17
11,2015-11-05,15
11,2015-11-06,23
11,2015-11-07,19
11,2015-11-08,25
11,2015-11-09,28
11,2015-11-10,19
11,2015-11-11,10
11,2015-11-12,20
11,2015-11-13,22
11,2015-11-14,18
11,2015-11-15,17
11,2015-11-16,24
11,2015-11-17,15
11,2015-11-18,15
11,2015-11-19,14
11,2015-11-20,17
11,2015-11-21,14
11,2015-11-22,23
11,2015-11-23,15
11,2015-11-24,24
11,2015-11-25,15
11,2015-11-26,29
11,2015-11-27,15
11,2015-11-28,13
11,2015-11-29,19
11,2015-11-30,28
11,2015-12-01,18
11,2015-12-02,29
11,2015-12-03,23
11,2015-12-04,17
11,2015-12-05,12
11,2015-12-06,13
11,2015-12-07,20
11,2015-12-08,20
11,2015-12-09,17
11,2015-12-10,20
11,2015-12-11,13
11,2015-12-12,16
11,2015-12-13,10
11,2015-12-14,17
11,2015-12-15,31
11,2015-12-16,47
11,2015-12-17,20
11,2015-12-18,20
11,2015-12-19,15
11,2015-12-20,18
11,2015-12-21,16
11,2015-12-22,23
11,2015-12-23,25
11,2015-12-24,18
11,2015-12-25,16
11,2015-12-26,15
11,2015-12-27,17
11,2015-12-28,11
11,2015-12-29,24
11,2015-12-30,16
11,2015-12-31,15
11,2016-01-01,17
11,2016-01-02,9
11,2016-01-03,16
11,2016-01-04,17
11,2016-01-05,19
11,2016-01-06,18
11,2016-01-07,12
11,2016-01-08,24
11,2016-01-09,13
11,2016-01-10,16
11,2016-01-11,19
11,2016-01-12,15
11,2016-01-13,27
11,2016-01-14,13
11,2016-01-15,23
11,2016-01-16,18
11,2016-01-17,41
11,2016-01-18,52
11,2016-01-19,26
11,2016-01-20,29
11,2016-01-21,41
11,2016-01-22,38
11,2016-01-23,22
11,2016-01-24,28
11,2016-01-25,41
11,2016-01-26,26
11,2016-01-27,39
11,2016-01-28,29
11,2016-01-29,33
11,2016-01-30,33
11,2016-01-31,32
